wechat_id,trade_id,大单号,name,direction,trade_type,trade_purpose,trade_time,amount_fen,balance_fen,user_bank_card,用户侧网银联单号,网联/银联,third_party_account,counterparty_id,counterparty,counterparty_bank_card,counterparty_bank_name,对手侧网银联单号,基金公司信息,间联/非间联交易,counterparty_receive_time,counterparty_receive_amount_fen,remark,remark2,id_card_from_path,account_from_path,source_file,source_sheet,source_row
,,,,出,快捷支付,消费,2023-06-03 20:35:38,,,6212260200128570368,2023060334720960117268807680000,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3628
,,,,出,快捷支付,消费,2023-07-26 16:07:29,,,6212260200128570368,2023072689855020011442948538368,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3629
,,,,出,余额支付,消费,2023-11-01 19:51:2,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3630
,,,,出,余额支付,消费,2023-11-26 14:53:5,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3631
,,,,出,余额支付,消费,2023-11-26 14:54:21,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3632
,,,,出,余额支付,消费,2024-01-28 11:03:19,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3633
,,,,出,余额支付,消费,2024-03-18 11:59:06,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3634
,,,,出,余额支付,消费,2024-03-22 11:43:07,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3635
,,,,出,余额支付,消费,2024-03-23 19:40:25,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3636
,,,,出,余额支付,消费,2024-04-04 16:51:18,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3637
,,,,出,余额支付,消费,2024-04-14 10:23:53,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3638
,,,,出,余额支付,消费,2024-04-18 11:58:44,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3639
,,,,出,余额支付,消费,2024-05-16 07:13:33,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3640
,,,,出,快捷支付,消费,2024-06-27 11:14:22,,,6212260200128570368,627531721022195,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3641
,,,,出,余额支付,消费,2024-09-09 11:38:54,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3642
,,,,出,余额支付,消费,2024-09-09 11:39:24,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3643
,,,,出,余额支付,消费,2024-12-18 11:30:42,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3644
,,,,出,余额支付,消费,2025-01-05 16:34:05,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3645
,,,,出,快捷支付,消费,2024-10-07 20:35:26,,,6212260200128570368,2024100734215959938990256160768,,,,中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3646
,,,,出,快捷支付,消费,2023-06-05 12:05:22,,,6212260200128570368,2023060589750950123642818658304,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3647
,,,,入,余额支付,转账,2023-04-11 10:37:48,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3648
,,,,入,余额支付,转账,2025-09-30 06:46:3,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3649
,,,,入,余额支付,转账,2023-03-18 16:03:56,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3650
,,,,入,余额支付,转账,2025-07-15 07:02:33,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3651
,,,,出,快捷支付,消费,2024-06-27 10:42:01,,,6212260200128570368,2024062789705410044520533327872,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3652
,,,,入,余额支付,转账,2025-04-05 06:47:45,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3653
,,,,出,快捷支付,消费,2023-05-15 12:17:58,,,6212260200128570368,2023051589820520099400564867072,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3654
,,,,出,快捷支付,消费,2023-06-08 10:56:26,,,6212260200128570368,2023060834720019878186103865344,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3655
,,,,出,余额支付,消费,2023-02-07 12:53:14,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1502469971"",""fextend_agent_name"":""广州合利宝支付科技有限公司""}",中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3656
,,,,出,余额支付,消费,2023-03-09 11:59:13,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1502469971"",""fextend_agent_name"":""广州合利宝支付科技有限公司""}",中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3657
,,,,出,余额支付,消费,2023-07-10 12:20:2,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1502469971"",""fextend_agent_name"":""广州合利宝支付科技有限公司""}",中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3658
,,,,出,余额支付,消费,2023-03-12 12:35:59,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3659
,,,,出,余额支付,消费,2024-05-07 02:15:11,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3660
,,,,出,余额支付,消费,2023-03-22 11:41:23,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3661
,,,,出,快捷支付,消费,2023-10-09 10:59:07,,,6212260200128570368,2023100989865750103780862459904,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3662
,,,,出,余额支付,消费,2024-11-22 14:50:41,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3663
,,,,出,余额支付,消费,2024-09-13 07:10:13,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3664
,,,,出,余额支付,消费,2024-09-14 06:43:2,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3665
,,,,出,余额支付,消费,2025-01-05 23:55:08,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3666
,,,,出,余额支付,消费,2025-03-02 20:48:18,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3667
,,,,入,余额支付,转账,2025-07-09 06:45:12,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3668
,,,,入,快捷支付,转账,2023-03-08 14:53:35,,,,,网联,,,,6217000010102269952,建设银行,2023030857420530053342442815488,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3669
,,,,入,余额支付,转账,2023-03-08 14:53:41,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3670
,,,,入,余额支付,转账,2023-03-08 13:04:5,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3671
,,,,入,快捷支付,转账,2023-10-06 00:17:56,,,,,网联,,,,6236330053323559936,微众银行,2023100577955990042822228049920,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3672
,,,,入,余额支付,转账,2025-07-31 19:39:19,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3673
,,,,入,余额支付,转账,2023-12-24 14:42:55,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3674
,,,,出,余额支付,消费,2022-04-24 15:57:41,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3675
,,,,出,余额支付,消费,2022-12-14 10:16:17,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3676
,,,,入,快捷支付,转账,2025-06-03 06:25:35,,,,,网联,,,,6212260200101560320,工商银行,2025060377205910114450102288384,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3677
,,,,入,余额支付,转账,2023-05-06 06:41:42,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3678
,,,,入,快捷支付,转账,2025-04-04 06:04:38,,,,,网联,,,,6212260200101560320,工商银行,2025040477165479929803192664064,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3679
,,,,入,余额支付,转账,2023-10-08 09:12:29,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3680
,,,,出,余额支付,消费,2023-10-27 05:59:04,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1482788892"",""fextend_agent_name"":""中国建设银行股份有限公司深圳市分行""}",中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3681
,,,,出,余额支付,消费,2023-11-23 11:54:3,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3682
,,,,入,快捷支付,转账,2023-05-03 01:00:4,,,,,银联,,,,6214661147506660,建设银行,503339715243490,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3683
,,,,入,余额支付,转账,2024-02-24 13:30:28,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3684
,,,,入,快捷支付,转账,2025-07-16 06:48:31,,,,,网联,,,,6212260200101560320,工商银行,2025071677215900098881237549056,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3685
,,,,出,余额支付,消费,2024-02-15 15:22:17,,,,,,"{""fcapital_type"":""10"",""fextend_uin"":"""",""fextend_name"":"""",""fextend_short_name"":"""",""fextend_agent_spid"":""1502469971"",""fextend_agent_name"":""广州合利宝支付科技有限公司""}",,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3686
,,,,入,余额支付,转账,2025-05-20 06:47:19,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3687
,,,,入,余额支付,转账,2025-05-07 07:06:46,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3688
,,,,入,快捷支付,转账,2025-06-27 07:02:51,,,,,网联,,,,6212260200101560320,工商银行,2025062777175460117354148528128,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3689
,,,,入,余额支付,转账,2025-05-10 08:22:59,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3690
,,,,出,余额支付,消费,2024-04-25 11:41:5,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3691
,,,,出,余额支付,消费,2024-08-02 10:53:16,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3692
,,,,出,余额支付,消费,2022-11-28 19:50:1,,,,,,,,,,,,,非间连交易,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3693
,,,,出,余额支付,消费,2024-05-20 10:33:08,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3694
,,,,入,余额支付,转账,2023-03-11 07:33:02,,,,,,,,,,,,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3695
,,,,入,快捷支付,转账,2025-06-25 07:04:43,,,,,银联,,,,6212260200101560320,工商银行,625552210193579,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3696
,,,,入,快捷支付,转账,2025-06-28 07:18:36,,,,,网联,,,,6212260200101560320,工商银行,2025062877175699967797203304448,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3697
,,,,入,快捷支付,转账,2025-07-05 07:59:04,,,,,网联,,,,6212260200101560320,工商银行,2025070577195350083864652414976,,非间连交易,,,微信红包,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3698
,,,,出,余额支付,消费,2024-07-11 18:05:46,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3699
,,,,出,余额支付,消费,2024-07-13 16:33:29,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3700
,,,,出,快捷支付,消费,2024-07-14 20:20:16,,,6212260200128570368,2024071434175390065267295911936,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3701
jerry123,,,李四,出,余额支付,消费,2021-12-23 17:09:13,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3702
jerry123,,,李四,出,余额支付,消费,2021-12-24 12:41:23,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3703
,,,,出,余额支付,消费,2021-12-31 14:05:52,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3704
,,,,出,余额支付,消费,2022-01-13 19:17:37,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3705
,,,,出,快捷支付,消费,2022-12-02 11:08:46,,,6212260200128570368,2022120289850389916140578013184,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3706
,,,,出,快捷支付,消费,2023-01-08 15:26:33,,,6212260200128570368,2023010889760149960120275566592,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3707
,,,,出,快捷支付,消费,2023-07-20 12:50:48,,,6212260200128570368,2023072089825869978802432507904,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3708
,,,,出,余额支付,消费,2023-08-17 11:35:55,,,,,,,中国银联股份有限公司(rtrt9993733rt),中国银联股份有限公司,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3709
,,,,出,余额支付,消费,2024-02-05 11:03:25,,,,,,,,,,,,,间连交易，实际收款商户联系间连服务商或第三方账户中的收单机构通过大单号查询,,,,,231025199102022212,jerry123,数据样本1\数据包\数据样本1-微信\交易明细\IDCARD\231025199102022212\jerry123\TenpayTrades.xls,Sheet1,3710
